valuation,Rating year,Location,Suburb,Town/City,Total Rates
1526060500,2018,"""24 Otaihanga Road, Paraparaumu""",,,9797.17
1526060600,2018,"""34 Otaihanga Road, Paraparaumu""",,,5559.5
1526060601,2018,"""28 Otaihanga Road, Paraparaumu""",,,4148.75
1526060602,2018,"""26 Otaihanga Road, Paraparaumu""",,,3335.03
1526062000,2018,"""22 Otaihanga Road, Paraparaumu""",,,4078.6
1526062100,2018,"""20 Otaihanga Road, Paraparaumu""",,,3836.88
1526062101,2018,"""18 Otaihanga Road, Paraparaumu""",,,4188.79
1526062110,2018,"""16 Otaihanga Road, Paraparaumu""",,,3987.85
1526062500,2018,"""25 Realm Drive, Paraparaumu""",,,3467.55
1526062600,2018,"""27 Realm Drive, Paraparaumu""",,,3695.59
1526062700,2018,"""29 Realm Drive, Paraparaumu""",,,3465.99
1526062800,2018,"""3 Sovereign Way, Paraparaumu""",,,3446.7
1526062900,2018,"""5 Sovereign Way, Paraparaumu""",,,3588.22
1526063000,2018,"""7 Sovereign Way, Paraparaumu""",,,3309.74
1526063100,2018,"""9 Sovereign Way, Paraparaumu""",,,3275.63
1526065000,2018,"""1 Realm Drive, Paraparaumu""",,,0
1526065000A,2018,"""1 Realm Drive, Paraparaumu""",,,2684.5
1526065000B,2018,"""1 Realm Drive, Paraparaumu""",,,3432.81
1526065002,2018,"""11 Sovereign Way, Paraparaumu""",,,3634.87
1526065003,2018,"""15 Sovereign Way, Paraparaumu""",,,6831.43
1526065004,2018,"""Mazengarb Road, Paraparaumu""",,,36.34
1526065005,2018,"""10 Sovereign Way, Paraparaumu""",,,3311.97
1526065006,2018,"""12 Sovereign Way, Paraparaumu""",,,3847.23
1526065010,2018,"""17 Crown Hill, Paraparaumu""",,,3166.73
1526065011,2018,"""11 Crown Hill, Paraparaumu""",,,2995.22
1526065012,2018,"""9 Crown Hill, Paraparaumu""",,,3221.76
1526067100,2018,"""1 Crown Hill, Paraparaumu""",,,3215.13
1526067200,2018,"""3 Crown Hill, Paraparaumu""",,,3202.54
1526067300,2018,"""5 Crown Hill, Paraparaumu""",,,3313.42
1526067400,2018,"""7 Crown Hill, Paraparaumu""",,,3188.6
1526067500,2018,"""15 Crown Hill, Paraparaumu""",,,3087.4
1526067600,2018,"""19 Crown Hill, Paraparaumu""",,,3192.49
1526067700,2018,"""21 Crown Hill, Paraparaumu""",,,3358.72
1526068900,2018,"""6 Crown Hill, Paraparaumu""",,,3441.56
1526069000,2018,"""4 Crown Hill, Paraparaumu""",,,3249.63
1526069100,2018,"""2 Crown Hill, Paraparaumu""",,,3031
1526069200,2018,"""4 Sovereign Way, Paraparaumu""",,,3144.19
1526069300,2018,"""2 Sovereign Way, Paraparaumu""",,,3380.79
1526069400,2018,"""35 Realm Drive, Paraparaumu""",,,3516.79
1526069401,2018,"""37 Realm Drive, Paraparaumu""",,,3392.97
1526069500,2018,"""Realm Drive, Paraparaumu""",,,0
1526069600,2018,"""39 Realm Drive, Paraparaumu""",,,3162.51
1526069700,2018,"""41 Realm Drive, Paraparaumu""",,,3308.61
1526069800,2018,"""43 Realm Drive, Paraparaumu""",,,3143.87
1526069900,2018,"""45 Realm Drive, Paraparaumu""",,,3323.84
1526070000,2018,"""47 Realm Drive, Paraparaumu""",,,3227.13
1526070100,2018,"""49 Realm Drive, Paraparaumu""",,,3108.17
1526070200,2018,"""51 Realm Drive, Paraparaumu""",,,3199.8
1526070300,2018,"""53 Realm Drive, Paraparaumu""",,,3087.63
1526070302,2018,"""Realm Drive, Paraparaumu""",,,0
1526070500,2018,"""60 Realm Drive, Paraparaumu""",,,3365.28
1526070502,2018,"""58 Realm Drive, Paraparaumu""",,,3225.72
1526070504,2018,"""56 Realm Drive, Paraparaumu""",,,3262.24
1526070506,2018,"""54 Realm Drive, Paraparaumu""",,,3274.95
1526070600,2018,"""52 Realm Drive, Paraparaumu""",,,3481.12
1526070700,2018,"""50 Realm Drive, Paraparaumu""",,,3267.7
1526070800,2018,"""48 Realm Drive, Paraparaumu""",,,3826.86
1526070900,2018,"""46 Realm Drive, Paraparaumu""",,,3333.97
1526071000,2018,"""44 Realm Drive, Paraparaumu""",,,3361.99
1526071100,2018,"""40 Realm Drive, Paraparaumu""",,,3119.44
1526071200,2018,"""3 Meadow Court, Paraparaumu""",,,3176.15
1526071300,2018,"""5 Meadow Court, Paraparaumu""",,,3537.83
1526071400,2018,"""7 Meadow Court, Paraparaumu""",,,3415.18
1526071500,2018,"""9 Meadow Court, Paraparaumu""",,,3643.98
1526071600,2018,"""11 Meadow Court, Paraparaumu""",,,3453.97
1526071700,2018,"""15 Meadow Court, Paraparaumu""",,,3961.35
1526071800,2018,"""17 Meadow Court, Paraparaumu""",,,3538.08
1526071801,2018,"""Meadow Court, Paraparaumu""",,,0
1526071900,2018,"""18 Meadow Court, Paraparaumu""",,,3679.4
1526072000,2018,"""16 Meadow Court, Paraparaumu""",,,3379.12
1526072002,2018,"""14 Meadow Court, Paraparaumu""",,,3491.3
1526072004,2018,"""12 Meadow Court, Paraparaumu""",,,3782.6
1526072006,2018,"""10 Meadow Court, Paraparaumu""",,,3602
1526072008,2018,"""8 Meadow Court, Paraparaumu""",,,3405.34
1526072010,2018,"""6 Meadow Court, Paraparaumu""",,,3584.2
1526072012,2018,"""4 Meadow Court, Paraparaumu""",,,3477.36
1526072100,2018,"""38 Realm Drive, Paraparaumu""",,,3224.37
1526072200,2018,"""36 Realm Drive, Paraparaumu""",,,3393.83
1526072300,2018,"""34 Realm Drive, Paraparaumu""",,,3244.99
1526072400,2018,"""1 Harvest Court, Paraparaumu""",,,3270.62
1526072500,2018,"""5 Harvest Court, Paraparaumu""",,,3460.93
1526072600,2018,"""7 Harvest Court, Paraparaumu""",,,3665.89
1526072700,2018,"""9 Harvest Court, Paraparaumu""",,,3635.71
1526072900,2018,"""10 Harvest Court, Paraparaumu""",,,3818.68
1526073000,2018,"""8 Harvest Court, Paraparaumu""",,,3412.19
1526073100,2018,"""6 Harvest Court, Paraparaumu""",,,3587.9
1526073200,2018,"""26 Realm Drive, Paraparaumu""",,,3401.31
1526073300,2018,"""2 Harvest Court, Paraparaumu""",,,3304.91
1526073400,2018,"""24 Realm Drive, Paraparaumu""",,,3086.12
1526073500,2018,"""22 Realm Drive, Paraparaumu""",,,3276.14
1526073600,2018,"""20 Realm Drive, Paraparaumu""",,,3512.39
1526073700,2018,"""18 Realm Drive, Paraparaumu""",,,3441.65
1526073800,2018,"""16 Realm Drive, Paraparaumu""",,,3452.48
1526073900A,2018,"""14A Realm Drive, Paraparaumu""",,,2476.18
1526073900B,2018,"""14B Realm Drive, Paraparaumu""",,,2546.15
1526074000,2018,"""12 Realm Drive, Paraparaumu""",,,3037.3
1526074100,2018,"""10 Realm Drive, Paraparaumu""",,,3399.73
1526074200,2018,"""8 Realm Drive, Paraparaumu""",,,3587.1
1526074201,2018,"""4 Realm Drive, Paraparaumu""",,,3390.5
1526074202,2018,"""6 Realm Drive, Paraparaumu""",,,1586
1526074401,2018,"""Mazengarb Road, Paraparaumu""",,,0
1526074500,2018,"""2 Realm Drive, Paraparaumu""",,,4062.02
1526074700,2018,"""240 Mazengarb Road, Paraparaumu""",,,7419.93
1526074800,2018,"""236 Mazengarb Road, Paraparaumu""",,,4392.15
1526074900,2018,"""232 Mazengarb Road, Paraparaumu""",,,4569.08
1526075000,2018,"""218 Mazengarb Road, Paraparaumu""",,,5480.95
1526075001,2018,"""2 Celtic Way, Paraparaumu""",,,4813.6
1526075002,2018,"""3 Celtic Way, Paraparaumu""",,,4718.5
1526075003,2018,"""7 Celtic Way, Paraparaumu""",,,5815.72
1526075004,2018,"""11 Celtic Way, Paraparaumu""",,,4891.38
1526075005,2018,"""6 Celtic Way, Paraparaumu""",,,4352.52
1526075006,2018,"""10 Celtic Way, Paraparaumu""",,,4913.79
1526075007,2018,"""14 Celtic Way, Paraparaumu""",,,5038.65
1526075008,2018,"""Celtic Way, Paraparaumu""",,,0
1526075009,2018,"""214 Mazengarb Road, Paraparaumu""",,,3458.56
1526075010,2018,"""210 Mazengarb Road, Paraparaumu""",,,3381.18
1526075011,2018,"""208 Mazengarb Road, Paraparaumu""",,,3221.69
1526075012,2018,"""206 Mazengarb Road, Paraparaumu""",,,2946.93
1526075500,2018,"""Mazengarb Road, Paraparaumu""",,,0
1526075500A,2018,"""Mazengarb Road, Paraparaumu""",,,2.19
1526075500B,2018,"""Mazengarb Road, Paraparaumu""",,,499.67
1526075500C,2018,"""8 Scaife Drive, Paraparaumu""",,,2457.7
1526075500DD,2018,"""Mazengarb Road, Paraparaumu""",,,1781.49
1526075500F,2018,"""1 Scaife Drive, Paraparaumu""",,,1566.79
1526075500G,2018,"""15 Scaife Drive, Paraparaumu""",,,4521.51
1526075600,2018,"""8 Crown Hill, Paraparaumu""",,,3538.76
1526075700,2018,"""10 Crown Hill, Paraparaumu""",,,3821.42
1526075800,2018,"""12 Crown Hill, Paraparaumu""",,,3562.5
1526075900,2018,"""14 Crown Hill, Paraparaumu""",,,3471.33
1526076000,2018,"""16 Crown Hill, Paraparaumu""",,,3647.45
1526076100,2018,"""31 Crown Hill, Paraparaumu""",,,3540.76
1526076200,2018,"""29 Crown Hill, Paraparaumu""",,,3422.33
1526076300,2018,"""27 Crown Hill, Paraparaumu""",,,3229
1526076400,2018,"""25 Crown Hill, Paraparaumu""",,,3406.97
1526076500,2018,"""23 Crown Hill, Paraparaumu""",,,3324.09
1526076600,2018,"""Realm Drive, Paraparaumu""",,,0
1526080000,2018,"""1-7 Hudson Place, Paraparaumu""",,,4058.93
1526080001,2018,"""5B Trusham Court, Paraparaumu""",,,3788.82
1526080002,2018,"""5A Trusham Court, Paraparaumu""",,,3638.77
1526080098,2018,"""9 Hudson Place, Paraparaumu""",,,3582.27
1526080099,2018,"""11 Hudson Place, Paraparaumu""",,,3483.84
1526080100,2018,"""15 Hudson Place, Paraparaumu""",,,3792.59
1526080101,2018,"""17 Hudson Place, Paraparaumu""",,,3284.2
1526080102,2018,"""19 Hudson Place, Paraparaumu""",,,3653.22
1526080103,2018,"""21 Hudson Place, Paraparaumu""",,,3380.47
1526080190,2018,"""2 Bridford Way, Paraparaumu""",,,3434.47
1526080191,2018,"""3 Bridford Way, Paraparaumu""",,,3391.04
1526080193,2018,"""2 Hudson Place, Paraparaumu""",,,3210.94
1526080194,2018,"""4 Hudson Place, Paraparaumu""",,,3635.31
1526080195,2018,"""6 Hudson Place, Paraparaumu""",,,3313.7
1526080196,2018,"""8 Hudson Place, Paraparaumu""",,,3294.27
1526080197,2018,"""10 Hudson Place, Paraparaumu""",,,3640.72
1526080199,2018,"""4 Bridford Way, Paraparaumu""",,,3461.84
1526080200,2018,"""Mazengarb Road, Paraparaumu""",,,21851.77
1526080201,2018,"""16 Hudson Place, Paraparaumu""",,,3479.32
1526080202,2018,"""18 Hudson Place, Paraparaumu""",,,2331.64
1526080203,2018,"""20 Hudson Place, Paraparaumu""",,,3720.53
1526080205,2018,"""5 Bridford Way, Paraparaumu""",,,3835.14
1526080206,2018,"""7 Bridford Way, Paraparaumu""",,,3747.07
1526080207,2018,"""9 Bridford Way, Paraparaumu""",,,3349.6
1526080211,2018,"""17 Bridford Way, Paraparaumu""",,,3755.88
1526080212,2018,"""15 Bridford Way, Paraparaumu""",,,3419.55
1526080215,2018,"""22 Bridford Way, Paraparaumu""",,,3384.45
1526080218,2018,"""16 Bridford Way, Paraparaumu""",,,3476.77
1526080219,2018,"""14 Bridford Way, Paraparaumu""",,,3504.19
1526080220,2018,"""12 Bridford Way, Paraparaumu""",,,3927.41
1526080221,2018,"""10 Bridford Way, Paraparaumu""",,,2415.85
1526080223,2018,"""1 Christow Court, Paraparaumu""",,,3491.66
1526080224,2018,"""3 Christow Court, Paraparaumu""",,,3500.31
1526080225,2018,"""5 Christow Court, Paraparaumu""",,,3707.34
1526080230,2018,"""6 Christow Court, Paraparaumu""",,,3231.33
1526080231,2018,"""8 Christow Court, Paraparaumu""",,,3938.86
1526080232,2018,"""4 Christow Court, Paraparaumu""",,,3499.14
1526080233,2018,"""6 Bridford Way, Paraparaumu""",,,3494.33
1526080240,2018,"""7 Christow Court, Paraparaumu""",,,3731.94
1526080241,2018,"""9 Christow Court, Paraparaumu""",,,3612.22
1526080242,2018,"""11 Christow Court, Paraparaumu""",,,3823.57
1526080243,2018,"""12 Christow Court, Paraparaumu""",,,3640.18
1526080244,2018,"""10 Christow Court, Paraparaumu""",,,3670.16
1526080250,2018,"""50 Hudson Place, Paraparaumu""",,,2409.1
1526080251,2018,"""24 Hudson Place, Paraparaumu""",,,2283.08
1526080252,2018,"""22 Hudson Place, Paraparaumu""",,,2262.36
1526080253,2018,"""8 Bridford Way, Paraparaumu""",,,2204.54
1526080255,2018,"""Hudson Place, Paraparaumu""",,,0
1526080256,2018,"""Hudson Place, Paraparaumu""",,,0
1526083000,2018,"""3B Trusham Court, Paraparaumu""",,,3905.16
1526083001,2018,"""1A Trusham Court, Paraparaumu""",,,3395.41
1526083002,2018,"""1B Trusham Court, Paraparaumu""",,,3669.65
1526083300,2018,"""170 Mazengarb Road, Paraparaumu""",,,7120.54
1526083400,2018,"""160 Mazengarb Road, Paraparaumu""",,,4173.7
1526083500,2018,"""150 Mazengarb Road, Paraparaumu""",,,3216.22
1526083600,2018,"""148 Mazengarb Road, Paraparaumu""",,,3366.46
1526083700,2018,"""4 College Drive, Paraparaumu""",,,3135.98
1526083800,2018,"""6 College Drive, Paraparaumu""",,,0
1526083800A,2018,"""6A College Drive, Paraparaumu""",,,2640.01
1526083800B,2018,"""6B College Drive, Paraparaumu""",,,1674.68
1526083800C,2018,"""6C College Drive, Paraparaumu""",,,1674.68
1526083802,2018,"""8 College Drive, Paraparaumu""",,,0
1526083802A,2018,"""8A College Drive, Paraparaumu""",,,2560.42
1526083802B,2018,"""8B College Drive, Paraparaumu""",,,1674.68
1526083802C,2018,"""8C College Drive, Paraparaumu""",,,1674.68
1526084000,2018,"""10 College Drive, Paraparaumu""",,,3089.77
1526084100,2018,"""12 College Drive, Paraparaumu""",,,3170.63
1526084200,2018,"""14 College Drive, Paraparaumu""",,,3152.72
1526084300,2018,"""16 College Drive, Paraparaumu""",,,3475.43
1526084400,2018,"""18 College Drive, Paraparaumu""",,,3231.62
1526084500,2018,"""20 College Drive, Paraparaumu""",,,3220.52
1526084502,2018,"""3 Holcombe Drive, Paraparaumu""",,,3486.29
1526084504,2018,"""5 Holcombe Drive, Paraparaumu""",,,3260.18
1526084506,2018,"""7 Holcombe Drive, Paraparaumu""",,,3066
1526084508,2018,"""9 Holcombe Drive, Paraparaumu""",,,3838.32
1526084510,2018,"""11 Holcombe Drive, Paraparaumu""",,,3509.36
1526084512,2018,"""15 Holcombe Drive, Paraparaumu""",,,3340.7
1526084514,2018,"""17 Holcombe Drive, Paraparaumu""",,,3347.35
1526084516,2018,"""19 Holcombe Drive, Paraparaumu""",,,3233.28
1526084518,2018,"""21 Holcombe Drive, Paraparaumu""",,,3592.33
1526084519,2018,"""23 Holcombe Drive, Paraparaumu""",,,3628.03
1526084521,2018,"""25 Holcombe Drive, Paraparaumu""",,,3490.38
1526084551,2018,"""7 Trusham Court, Paraparaumu""",,,3542.4
1526084552,2018,"""9 Trusham Court, Paraparaumu""",,,3710.63
1526084553,2018,"""11 Trusham Court, Paraparaumu""",,,4042
1526084554,2018,"""15 Trusham Court, Paraparaumu""",,,3740.36
1526084555,2018,"""17 Trusham Court, Paraparaumu""",,,3602.37
1526084556,2018,"""19 Trusham Court, Paraparaumu""",,,3720.54
1526084557,2018,"""24 Trusham Court, Paraparaumu""",,,3377.47
1526084558,2018,"""22 Trusham Court, Paraparaumu""",,,3939.21
1526084559,2018,"""20 Trusham Court, Paraparaumu""",,,3776.95
1526084560,2018,"""18 Trusham Court, Paraparaumu""",,,3263.73
1526084561,2018,"""16 Trusham Court, Paraparaumu""",,,3486.3
1526084562,2018,"""14 Trusham Court, Paraparaumu""",,,3480.87
1526084563,2018,"""12 Trusham Court, Paraparaumu""",,,3545.49
1526084564,2018,"""10 Trusham Court, Paraparaumu""",,,3554.51
1526084565,2018,"""8 Trusham Court, Paraparaumu""",,,3386.88
1526084566,2018,"""6 Trusham Court, Paraparaumu""",,,3291.03
1526084567,2018,"""4 Trusham Court, Paraparaumu""",,,3413.45
1526084568,2018,"""29 Holcombe Drive, Paraparaumu""",,,3653.62
1526084570,2018,"""31 Holcombe Drive, Paraparaumu""",,,3490.69
1526084572,2018,"""33 Holcombe Drive, Paraparaumu""",,,3967.94
1526084573,2018,"""35 Holcombe Drive, Paraparaumu""",,,3498.52
1526084574,2018,"""37 Holcombe Drive, Paraparaumu""",,,3530.83
1526084576,2018,"""39 Holcombe Drive, Paraparaumu""",,,3719.62
1526084578,2018,"""41 Holcombe Drive, Paraparaumu""",,,3697.93
1526084580,2018,"""22 Holcombe Drive, Paraparaumu""",,,3674.49
1526084582,2018,"""20 Holcombe Drive, Paraparaumu""",,,3684.31
1526084584,2018,"""18 Holcombe Drive, Paraparaumu""",,,3489.79
1526084586,2018,"""16 Holcombe Drive, Paraparaumu""",,,3727.23
1526084588,2018,"""14 Holcombe Drive, Paraparaumu""",,,3699.55
1526084590,2018,"""12 Holcombe Drive, Paraparaumu""",,,3448.36
1526084592,2018,"""10 Holcombe Drive, Paraparaumu""",,,3590.62
1526084594,2018,"""8 Holcombe Drive, Paraparaumu""",,,3392.08
1526084596,2018,"""6 Holcombe Drive, Paraparaumu""",,,3587.87
1526084598,2018,"""4 Holcombe Drive, Paraparaumu""",,,3479.24
1526084600,2018,"""24 College Drive, Paraparaumu""",,,3678.12
1526084700,2018,"""26 College Drive, Paraparaumu""",,,3373.33
1526084800,2018,"""28 College Drive, Paraparaumu""",,,3610.29
1526084900,2018,"""30 College Drive, Paraparaumu""",,,3383.14
1526085000,2018,"""32 College Drive, Paraparaumu""",,,4503.62
1526085100,2018,"""34 College Drive, Paraparaumu""",,,3832.45
1526085200,2018,"""36 College Drive, Paraparaumu""",,,3513.03
1526085300,2018,"""38 College Drive, Paraparaumu""",,,3397.25
1526085400,2018,"""40 College Drive, Paraparaumu""",,,3284.5
1526085500,2018,"""42 College Drive, Paraparaumu""",,,3121.85
1526085600,2018,"""44 College Drive, Paraparaumu""",,,3275.15
1526085602,2018,"""46 College Drive, Paraparaumu""",,,3250.72
1526085604,2018,"""48 College Drive, Paraparaumu""",,,3450.66
1526085606,2018,"""50 College Drive, Paraparaumu""",,,3562.98
1526085608,2018,"""49 College Drive, Paraparaumu""",,,3239.94
1526085610,2018,"""47 College Drive, Paraparaumu""",,,3398.97
1526085612,2018,"""45 College Drive, Paraparaumu""",,,3659.02
1526085614,2018,"""43 College Drive, Paraparaumu""",,,3431.2
1526085700,2018,"""41 College Drive, Paraparaumu""",,,3201.48
1526085900,2018,"""39 College Drive, Paraparaumu""",,,3034.92
1526086200,2018,"""College Drive, Paraparaumu""",,,0
1526087100,2018,"""33 College Drive, Paraparaumu""",,,3009.32
1526087200,2018,"""31 College Drive, Paraparaumu""",,,3383.84
1526087300,2018,"""29 College Drive, Paraparaumu""",,,3304.65
1526087400,2018,"""27 College Drive, Paraparaumu""",,,3442.97
1526087500,2018,"""25 College Drive, Paraparaumu""",,,3238.77
1526087600,2018,"""23 College Drive, Paraparaumu""",,,3289.63
1526087700,2018,"""21 College Drive, Paraparaumu""",,,3321.97
1526087800,2018,"""19 College Drive, Paraparaumu""",,,3163.21
1526087900,2018,"""17 College Drive, Paraparaumu""",,,3148.23
1526088000,2018,"""15 College Drive, Paraparaumu""",,,3373.55
1526088001,2018,"""37 College Drive, Paraparaumu""",,,3351.42
1526088100,2018,"""11 College Drive, Paraparaumu""",,,3757.26
1526088200,2018,"""9 College Drive, Paraparaumu""",,,3164.88
1526088300,2018,"""7 College Drive, Paraparaumu""",,,3456.67
1526088400,2018,"""5 College Drive, Paraparaumu""",,,3239.03
1526088500,2018,"""3 College Drive, Paraparaumu""",,,3505.98
1526088600,2018,"""144 Mazengarb Road, Paraparaumu""",,,3294.86
1526088700,2018,"""142 Mazengarb Road, Paraparaumu""",,,3337.29
1526088900,2018,"""140 Mazengarb Road, Paraparaumu""",,,3137.82
1526088901,2018,"""2 Hadleigh Court, Paraparaumu""",,,3229.77
1526089000,2018,"""4 Hadleigh Court, Paraparaumu""",,,3135.56
1526089100,2018,"""6 Hadleigh Court, Paraparaumu""",,,3186.11
1526089200A,2018,"""8A Hadleigh Court, Paraparaumu""",,,2820.61
1526089200B,2018,"""8B Hadleigh Court, Paraparaumu""",,,2890.21
1526089300,2018,"""10 Hadleigh Court, Paraparaumu""",,,3187.9
1526089400,2018,"""12 Hadleigh Court, Paraparaumu""",,,3205.51
1526089500,2018,"""14 Hadleigh Court, Paraparaumu""",,,3439.38
1526089600,2018,"""16 Hadleigh Court, Paraparaumu""",,,3208.89
1526089700,2018,"""18 Hadleigh Court, Paraparaumu""",,,3353.63
1526089800,2018,"""20 Hadleigh Court, Paraparaumu""",,,3136.14
1526089801,2018,"""40A Hadleigh Court, Paraparaumu""",,,3003.46
1526089901,2018,"""22 Hadleigh Court, Paraparaumu""",,,3088.23
1526089902,2018,"""24 Hadleigh Court, Paraparaumu""",,,3188.56
1526089903,2018,"""26 Hadleigh Court, Paraparaumu""",,,3383.26
1526089904,2018,"""28 Hadleigh Court, Paraparaumu""",,,3756.18
1526089905,2018,"""30 Hadleigh Court, Paraparaumu""",,,3418.1
1526089906,2018,"""32 Hadleigh Court, Paraparaumu""",,,3272.22
1526089907,2018,"""34 Hadleigh Court, Paraparaumu""",,,3337.66
1526089908,2018,"""36 Hadleigh Court, Paraparaumu""",,,3265.87
1526089909,2018,"""38 Hadleigh Court, Paraparaumu""",,,3388.69
1526089910,2018,"""40 Hadleigh Court, Paraparaumu""",,,2997.64
1526089911,2018,"""42 Hadleigh Court, Paraparaumu""",,,3528.66
1526089912,2018,"""44 Hadleigh Court, Paraparaumu""",,,3465.42
1526089913,2018,"""46 Hadleigh Court, Paraparaumu""",,,3332.02
1526089914,2018,"""39 Hadleigh Court, Paraparaumu""",,,3365.9
1526089915,2018,"""37 Hadleigh Court, Paraparaumu""",,,3437.6
1526089916,2018,"""35 Hadleigh Court, Paraparaumu""",,,2886.79
1526089917,2018,"""33 Hadleigh Court, Paraparaumu""",,,3239.66
1526089918,2018,"""31 Hadleigh Court, Paraparaumu""",,,3397.18
1526089919,2018,"""Hadleigh Court, Paraparaumu""",,,0
1526089920,2018,"""27 Hadleigh Court, Paraparaumu""",,,3528.42
1526089921,2018,"""25 Hadleigh Court, Paraparaumu""",,,3224.85
1526089922,2018,"""23 Hadleigh Court, Paraparaumu""",,,2990.47
1526089923,2018,"""35B Hadleigh Court, Paraparaumu""",,,2899.93
1526090200,2018,"""23A Hadleigh Court, Paraparaumu""",,,3137.42
1526090300,2018,"""21 Hadleigh Court, Paraparaumu""",,,3254.62
1526090400,2018,"""19 Hadleigh Court, Paraparaumu""",,,3202.8
1526090500,2018,"""17 Hadleigh Court, Paraparaumu""",,,3401.74
1526090600,2018,"""15 Hadleigh Court, Paraparaumu""",,,3270.41
1526090700,2018,"""11 Hadleigh Court, Paraparaumu""",,,3268.48
1526090800,2018,"""9 Hadleigh Court, Paraparaumu""",,,3151.99
1526090900,2018,"""7 Hadleigh Court, Paraparaumu""",,,3267.03
1526091000,2018,"""5 Hadleigh Court, Paraparaumu""",,,3186.69
1526091100,2018,"""3 Hadleigh Court, Paraparaumu""",,,4030.75
1526091200,2018,"""1 Hadleigh Court, Paraparaumu""",,,3343.11
1526091300,2018,"""122 Mazengarb Road, Paraparaumu""",,,3017.79
1526091400,2018,"""120 Mazengarb Road, Paraparaumu""",,,3183.8
1526091500,2018,"""1 Rosewood Place, Paraparaumu""",,,3084.69
1526091600,2018,"""3 Rosewood Place, Paraparaumu""",,,3006.98
1526091700,2018,"""5 Rosewood Place, Paraparaumu""",,,3017.45
1526091800A,2018,"""7 Rosewood Place, Paraparaumu""",,,2913.57
1526091800B,2018,"""7 Rosewood Place, Paraparaumu""",,,2513.92
1526091900,2018,"""9 Rosewood Place, Paraparaumu""",,,2770.32
